"stockcode","tradingdate","openindex","closeindex","lowestindex","highestindex","totalvol"
"VN30","2022-03-08","1500.07","1490.17","1486.23","1506.65","222308000.00"
"VN30","2022-03-09","1493.96","1489.25","1482.97","1497.75","190158600.00"
"VN30","2022-03-10","1503.41","1490.24","1488.10","1505.50","148748300.00"
"VN30","2022-03-11","1487.92","1477.14","1469.23","1490.83","178186800.00"
"VN30","2022-03-14","1471.44","1461.10","1454.34","1473.98","177210100.00"
"VN30","2022-03-15","1461.40","1468.89","1455.16","1469.52","136415100.00"
"VN30","2022-03-16","1475.17","1472.69","1467.95","1478.42","106836400.00"
"VN30","2022-03-22","1507.38","1513.40","1506.10","1516.70","155225300.00"
"VN30","2022-03-23","1514.61","1505.59","1504.56","1519.58","132331300.00"
"VN30","2022-03-24","1506.49","1497.44","1493.97","1506.79","115640400.00"
"VN30","2022-03-25","1499.34","1498.36","1493.73","1503.18","109442400.00"
"VN30","2022-03-28","1493.12","1484.16","1477.72","1497.06","177240800.00"
"VN30","2022-03-29","1488.62","1500.57","1488.62","1501.05","110331000.00"
"VN30","2022-03-30","1497.98","1500.23","1494.71","1513.91","163897200.00"
"VN30","2022-03-31","1502.38","1508.53","1500.67","1511.82","121691400.00"
"VN30","2022-04-01","1509.01","1542.47","1506.11","1543.19","195611900.00"
"VN30","2022-04-04","1558.21","1548.04","1543.95","1558.98","160184300.00"
"VN30","2022-04-05","1544.34","1539.20","1535.56","1549.77","125174200.00"
"VN30","2022-04-06","1534.23","1557.11","1529.23","1558.41","203573500.00"
"VN30","2022-04-07","1561.14","1541.96","1535.00","1566.09","198966000.00"
"VN30","2022-04-08","1541.78","1524.31","1524.31","1547.60","156336400.00"
"VN30","2022-04-12","1530.30","1507.20","1500.79","1532.03","152481700.00"
"VN30","2022-04-15","1514.89","1493.74","1489.67","1518.85","181765300.00"
"VN30","2022-04-18","1493.17","1468.25","1462.47","1493.24","194441900.00"
"VN30","2022-04-19","1471.63","1440.61","1438.99","1478.50","156620100.00"
"VN30","2022-04-20","1440.90","1435.50","1432.03","1453.81","150221600.00"
"VN30","2022-04-21","1434.77","1426.87","1422.70","1452.41","172358900.00"
"VN30","2022-04-22","1439.32","1444.32","1419.05","1455.15","150755100.00"
"VN30","2022-04-25","1444.79","1366.39","1354.93","1445.62","202426300.00"
"VN30","2022-04-26","1347.83","1396.90","1318.50","1401.33","181776700.00"
"VN30","2022-04-27","1394.85","1402.03","1362.87","1407.70","108117400.00"
"VN30","2022-04-28","1400.60","1400.88","1392.24","1407.82","91674500.00"
"VN30","2022-04-29","1397.80","1417.31","1394.17","1417.90","128034900.00"
"VN30","2022-05-04","1415.43","1389.59","1389.23","1415.45","114189600.00"
"VN30","2022-05-05","1402.60","1404.88","1373.42","1405.43","122134200.00"
"VN30","2022-05-06","1399.54","1373.21","1369.03","1399.54","129906600.00"
"VN30","2022-05-09","1358.56","1314.04","1306.04","1360.64","200878800.00"
"VN30","2022-05-13","1281.28","1223.76","1217.01","1284.94","237555200.00"
"VN30","2022-05-16","1254.88","1215.08","1212.63","1258.25","172770300.00"
"VN30","2022-05-17","1211.88","1279.55","1203.51","1281.33","161817400.00"
"VN30","2022-05-18","1289.50","1286.41","1268.13","1298.69","159937700.00"
"VN30","2022-05-19","1259.59","1283.55","1255.63","1291.49","130077200.00"
"VN30","2022-05-20","1284.89","1282.51","1273.40","1296.00","110100400.00"
"VN30","2022-05-23","1287.49","1255.35","1245.41","1287.65","139331100.00"
"VN30","2022-05-24","1255.77","1272.71","1242.36","1272.71","146366400.00"
"VN30","2022-05-25","1277.54","1310.70","1273.29","1311.32","172697800.00"
"VN30","2022-05-26","1312.56","1309.50","1304.59","1319.21","127930000.00"
"VN30","2022-05-27","1311.78","1335.68","1310.64","1336.99","139406400.00"
"VN30","2022-05-30","1337.39","1342.87","1329.38","1346.19","121531100.00"
"VN30","2022-05-31","1342.08","1332.59","1324.46","1342.08","127915900.00"
"VN30","2022-06-01","1329.02","1335.49","1323.07","1341.47","127582100.00"
"VN30","2022-06-02","1339.12","1325.49","1319.85","1342.47","133902700.00"
"VN30","2022-06-07","1323.19","1324.37","1297.98","1325.23","153980900.00"
"VN30","2022-06-08","1328.95","1342.03","1325.65","1348.40","163072000.00"
"VN30","2022-06-09","1344.56","1342.92","1335.28","1346.13","126600400.00"
"VN30","2022-06-10","1332.93","1325.69","1324.12","1344.85","136585200.00"
"VN30","2022-06-13","1295.26","1260.85","1260.85","1300.45","199019600.00"
"VN30","2022-06-14","1247.39","1261.16","1245.26","1271.28","145640500.00"
"VN30","2022-06-15","1263.96","1253.09","1231.12","1268.33","167431200.00"
"VN30","2022-06-16","1266.87","1280.37","1263.56","1292.02","156455300.00"
"VN30","2022-06-17","1254.05","1258.03","1229.74","1259.39","187300200.00"
"VN30","2022-06-20","1258.30","1225.56","1221.08","1262.83","168768300.00"
"VN30","2022-06-21","1220.76","1224.54","1212.69","1240.80","172801800.00"
"VN30","2022-06-22","1233.28","1227.18","1219.72","1242.06","142695000.00"
"VN30","2022-06-23","1219.40","1240.58","1219.08","1240.58","105240000.00"
"VN30","2022-06-24","1239.54","1235.47","1228.81","1246.22","90437000.00"
"VN30","2022-06-27","1238.02","1256.67","1237.79","1257.12","110597100.00"
"VN30","2022-06-28","1254.35","1273.41","1249.57","1276.21","151571400.00"
"VN30","2022-07-01","1247.70","1252.24","1225.64","1255.67","118891000.00"
"VN30","2022-07-04","1256.20","1248.37","1240.89","1260.72","112840000.00"
"VN30","2022-07-05","1252.48","1242.05","1235.39","1256.47","162030600.00"
"VN30","2022-07-06","1241.19","1211.94","1210.42","1241.19","131179800.00"
"VN30","2022-07-07","1212.36","1229.23","1209.97","1231.46","98638500.00"
"VN30","2022-07-08","1235.65","1231.54","1225.15","1236.85","115987500.00"
"VN30","2022-07-11","1224.20","1209.02","1200.15","1224.20","131002300.00"
"VN30","2022-07-12","1208.06","1219.44","1204.84","1219.44","88675600.00"
"VN30","2022-07-13","1216.83","1216.94","1213.41","1225.85","117179900.00"
"VN30","2022-07-14","1213.73","1221.94","1211.14","1224.01","106757900.00"
"VN30","2022-07-15","1224.15","1220.14","1215.51","1228.48","147665700.00"
"VN30","2022-07-18","1225.40","1214.28","1212.51","1225.69","104038500.00"
"VN30","2022-07-19","1213.55","1211.70","1204.61","1213.64","100592900.00"
"VN30","2022-07-20","1220.25","1225.62","1217.45","1229.62","123377500.00"
"VN30","2022-07-21","1227.31","1235.25","1226.88","1240.91","127715400.00"
"VN30","2022-07-27","1218.13","1219.43","1211.42","1219.43","95584100.00"
"VN30","2022-07-28","1228.73","1236.14","1226.95","1240.65","180062100.00"
"VN30","2022-07-29","1243.17","1232.00","1224.97","1243.17","142294000.00"
"VN30","2022-08-01","1234.74","1256.25","1233.64","1257.10","175842500.00"
"VN30","2022-08-02","1256.32","1265.97","1248.97","1266.14","172175300.00"
"VN30","2022-08-03","1259.47","1269.83","1256.39","1271.85","184352300.00"
"VN30","2022-08-04","1273.71","1277.73","1270.66","1281.46","164088200.00"
"VN30","2022-08-05","1274.45","1272.06","1265.93","1276.68","172672400.00"
"VN30","2022-08-08","1270.27","1276.70","1270.13","1280.13","141948100.00"
"VN30","2022-08-09","1281.38","1281.44","1275.12","1285.52","161794800.00"
"VN30","2022-08-10","1279.58","1277.15","1276.07","1283.06","117050500.00"
"VN30","2022-08-11","1287.13","1272.33","1267.04","1289.29","175275100.00"
"VN30","2022-08-12","1271.39","1280.96","1267.14","1280.96","113933600.00"
"VN30","2022-08-15","1287.13","1293.79","1285.02","1294.11","149048700.00"
"VN30","2022-08-16","1293.72","1295.10","1290.52","1297.38","155261200.00"
"VN30","2022-08-19","1297.97","1294.93","1289.57","1303.73","154225000.00"
"VN30","2022-08-22","1294.78","1285.45","1281.96","1295.69","128864900.00"
"VN30","2022-08-23","1276.09","1292.00","1275.57","1292.00","130485700.00"
"VN30","2022-08-24","1295.07","1296.41","1291.96","1300.40","113650300.00"
"VN30","2022-08-25","1300.29","1311.55","1300.06","1311.55","127468800.00"
"VN30","2022-08-26","1314.73","1306.81","1304.68","1320.16","152914600.00"
"VN30","2022-08-29","1296.03","1293.25","1275.40","1296.03","174325400.00"
"VN30","2022-08-30","1293.41","1298.14","1293.41","1307.12","112858600.00"
"VN30","2022-08-31","1295.71","1301.44","1294.34","1306.45","103562800.00"
"VN30","2022-09-05","1300.38","1298.15","1294.44","1305.62","110009200.00"
"VN30","2022-09-06","1298.79","1299.06","1296.58","1305.90","121911600.00"
"VN30","2022-09-07","1297.31","1268.95","1268.48","1298.17","187243100.00"
"VN30","2022-09-08","1277.63","1265.57","1262.76","1279.34","124239300.00"
"VN30","2022-09-09","1273.37","1275.64","1259.35","1275.64","161748700.00"
"VN30","2022-09-12","1281.62","1275.60","1274.53","1285.17","100037700.00"
"VN30","2022-09-16","1259.90","1252.78","1244.09","1263.97","155329900.00"
"VN30","2022-09-19","1251.43","1229.88","1224.44","1253.45","152498300.00"
"VN30","2022-09-20","1235.93","1241.07","1224.96","1241.44","94432100.00"
"VN30","2022-09-21","1235.84","1228.20","1223.02","1236.05","76490900.00"
"VN30","2022-09-22","1217.63","1228.94","1210.65","1229.26","98659200.00"
"VN30","2022-09-23","1227.34","1215.41","1213.74","1230.72","88494000.00"
"VN30","2022-09-26","1199.39","1187.22","1172.37","1201.89","175236400.00"
"VN30","2022-09-27","1190.46","1182.46","1181.43","1193.79","85342600.00"
"VN30","2022-09-28","1173.82","1160.66","1157.27","1177.58","92268300.00"
"VN30","2022-09-29","1166.59","1147.44","1147.44","1177.21","88046900.00"
"VN30","2022-09-30","1140.18","1152.01","1128.57","1158.03","154777200.00"
"VN30","2022-10-03","1141.87","1102.00","1094.49","1144.95","159888000.00"
"VN30","2022-10-04","1113.80","1097.72","1088.41","1117.87","147867000.00"
"VN30","2022-10-05","1114.60","1117.38","1112.26","1128.94","114403700.00"
"VN30","2022-10-06","1117.70","1081.36","1077.68","1119.76","141259300.00"
"VN30","2022-10-12","1004.53","1034.93","999.00","1039.33","150966500.00"
"VN30","2022-10-13","1034.20","1051.24","1020.97","1051.87","127128600.00"
"VN30","2022-10-14","1068.63","1061.39","1051.42","1070.30","148450300.00"
"VN30","2022-10-17","1051.23","1047.20","1028.34","1051.42","117602900.00"
"VN30","2022-10-18","1061.06","1059.06","1051.85","1068.90","120839700.00"
"VN30","2022-10-19","1061.12","1053.65","1044.69","1062.27","102622000.00"
"VN30","2022-10-20","1049.96","1053.26","1041.08","1060.79","113705500.00"
"VN30","2022-10-21","1055.34","1010.57","999.16","1055.34","193757000.00"
"VN30","2022-10-24","1012.79","973.88","961.79","1013.24","170993600.00"
"VN30","2022-10-25","971.29","991.52","950.19","1006.69","183292900.00"
"VN30","2022-10-26","995.73","990.41","979.40","999.59","77220600.00"
"VN30","2022-10-27","992.95","1028.50","986.54","1028.51","159809500.00"
"VN30","2022-10-28","1036.94","1029.49","1022.58","1046.04","147687400.00"
"VN30","2022-10-31","1027.57","1026.84","999.47","1031.66","188840700.00"
"VN30","2022-11-01","1028.23","1038.09","1028.23","1049.77","243894300.00"
"VN30","2022-11-04","1006.73","997.92","971.72","1009.00","256472300.00"
"VN30","2022-11-07","992.40","972.85","968.30","999.43","179097800.00"
"VN30","2022-11-08","957.88","980.09","950.81","981.51","185773700.00"
"VN30","2022-11-09","980.92","979.68","969.19","993.28","166478600.00"
"VN30","2022-11-10","969.79","936.80","925.02","969.79","252587000.00"
"VN30","2022-11-11","946.68","948.86","941.84","963.55","213492300.00"
"VN30","2022-11-14","945.97","936.31","913.50","945.97","211967900.00"
"VN30","2022-11-15","923.20","904.77","893.49","927.37","218103000.00"
"VN30","2022-11-16","878.24","940.29","863.31","947.45","249949000.00"
"VN30","2022-11-17","941.77","971.04","941.77","975.42","184689400.00"
"VN30","2022-11-18","967.82","971.20","941.18","977.19","264087200.00"
"VN30","2022-11-21","970.64","956.89","950.43","972.15","132087900.00"
"VN30","2022-11-22","956.31","945.54","941.85","985.18","368681000.00"
"VN30","2022-11-23","939.08","938.73","932.57","951.86","154603600.00"
"VN30","2022-11-24","932.69","940.76","925.55","941.69","136323900.00"
"VN30","2022-11-30","1034.78","1049.21","1018.59","1054.98","264696800.00"
"VN30","2022-12-01","1059.80","1042.64","1040.95","1073.32","434444200.00"
"VN30","2022-12-02","1037.93","1092.99","1037.08","1094.02","331170900.00"
"VN30","2022-12-05","1094.39","1110.94","1094.39","1120.56","375073300.00"
"VN30","2022-12-06","1109.50","1054.06","1054.06","1109.50","405650300.00"
"VN30","2022-12-07","1051.55","1047.58","1037.15","1064.73","242093400.00"
"VN30","2022-12-08","1061.99","1062.73","1055.63","1093.64","304556000.00"
"VN30","2022-12-09","1069.38","1065.08","1051.62","1076.67","236860100.00"
"VN30","2022-12-12","1071.27","1037.42","1035.73","1073.44","219916600.00"
"VN30","2022-12-13","1038.63","1056.43","1028.37","1063.62","241921600.00"
"VN30","2022-12-14","1056.76","1056.17","1052.25","1071.02","192525100.00"
"VN30","2022-12-15","1055.49","1068.08","1055.49","1076.03","248619400.00"
"VN30","2022-12-16","1061.58","1064.07","1057.38","1077.27","249610500.00"
"VN30","2022-12-19","1063.72","1050.22","1050.22","1081.55","258388700.00"
"VN30","2022-12-20","1046.69","1029.79","1015.66","1049.39","283476500.00"
"VN30","2022-12-26","1032.42","987.77","987.63","1033.17","175227100.00"
"VN30","2022-12-27","988.87","1007.36","985.67","1015.01","153659700.00"
"VN30","2022-12-28","1009.19","1013.95","997.12","1023.24","123259200.00"
"VN30","2022-12-29","1011.83","1008.30","1004.52","1022.15","121025100.00"
"VN30","2022-12-30","1016.71","1005.19","997.92","1017.45","95618200.00"
"VN30","2023-01-03","1010.52","1047.25","1010.03","1047.25","159603100.00"
"VN30","2023-01-04","1051.66","1050.15","1046.61","1059.01","172220100.00"
"VN30","2023-01-05","1052.32","1061.90","1051.60","1066.15","164272100.00"
"VN30","2023-01-06","1060.14","1057.40","1053.29","1075.33","192684700.00"
"VN30","2023-01-09","1064.87","1061.14","1056.76","1068.77","126305900.00"
"VN30","2023-01-10","1062.22","1060.53","1052.09","1066.08","126759300.00"
"VN30","2023-01-11","1065.69","1065.22","1063.96","1076.22","161506400.00"
"VN30","2023-01-12","1068.47","1066.24","1059.52","1072.81","113842100.00"
"VN30","2023-01-13","1071.84","1069.86","1063.68","1077.45","149047500.00"
"VN30","2023-01-16","1072.44","1075.71","1066.78","1076.97","126804200.00"
"VN30","2023-01-19","1110.50","1121.92","1108.96","1126.12","198680900.00"
"VN30","2023-01-27","1128.45","1130.65","1123.94","1142.08","166002800.00"
"VN30","2023-01-30","1132.45","1113.95","1113.95","1132.97","199040000.00"
"VN30","2023-01-31","1112.15","1125.07","1098.65","1125.07","197903400.00"
"VN30","2023-02-01","1128.13","1088.09","1086.58","1130.20","285537600.00"
"VN30","2023-02-02","1093.55","1093.48","1082.97","1099.39","164042900.00"
"VN30","2023-02-03","1094.14","1085.70","1081.05","1095.87","184371900.00"
"VN30","2023-02-06","1078.72","1094.37","1073.44","1095.60","144676700.00"
"VN30","2023-02-07","1094.51","1069.50","1068.55","1096.93","192814800.00"
"VN30","2023-02-08","1072.08","1073.38","1064.93","1082.89","154785200.00"
"VN30","2023-02-09","1070.32","1059.91","1058.63","1076.48","137746100.00"
"VN30","2023-02-10","1060.91","1048.74","1046.16","1064.53","112861800.00"
"VN30","2023-02-13","1044.49","1040.40","1024.98","1045.60","156780900.00"
"VN30","2023-02-14","1040.85","1034.93","1030.51","1042.96","110767700.00"
"VN30","2023-02-15","1032.58","1043.34","1028.11","1048.85","180543800.00"
"VN30","2023-03-02","1032.84","1028.73","1025.13","1037.73","89256500.00"
"VN30","2023-03-03","1029.59","1013.35","1010.18","1033.71","87583900.00"
"VN30","2023-03-06","1022.57","1014.26","1011.76","1034.56","116857200.00"
"VN30","2023-02-21","1089.77","1080.90","1077.64","1096.35","162726500.00"
"VN30","2023-02-22","1078.98","1051.08","1050.70","1078.98","185390800.00"
"VN30","2023-02-23","1050.07","1050.95","1026.92","1050.95","171905400.00"
"VN30","2023-02-24","1048.22","1030.42","1027.16","1048.27","95825600.00"
"VN30","2023-02-27","1028.67","1011.46","1002.49","1028.67","135197000.00"
"VN30","2023-02-28","1018.66","1014.96","1009.18","1026.65","89491700.00"
"VN30","2023-03-01","1013.83","1034.43","1001.05","1034.44","116920400.00"
"VN30","2020-07-07","803.61","805.68","803.46","812.48","100703199.00"
"VN30","2020-08-07","781.60","782.15","778.45","785.99","73386057.00"
"VN30","2022-12-23","1037.91","1034.13","1022.51","1041.37","129851000.00"
"VN30","2020-02-05","845.65","845.31","840.41","854.72","81526613.00"
"VN30","2020-03-09","835.65","782.85","781.12","835.97","123922333.00"
"VN30","2020-03-30","641.92","611.79","605.00","642.23","82496860.00"
"VN30","2020-05-05","710.22","711.01","707.49","714.59","67391188.00"
"VN30","2020-05-26","807.55","815.01","807.25","815.96","106561220.00"
"VN30","2020-06-16","779.80","798.82","778.71","801.42","112197434.00"
"VN30","2023-01-18","1106.89","1115.72","1104.98","1117.23","152880900.00"
"VN30","2022-11-28","974.42","1004.34","974.23","1006.06","398075900.00"
"VN30","2020-01-08","876.64","865.18","861.51","876.70","122997524.00"
"VN30","2020-08-28","814.55","821.93","814.55","828.88","133178776.00"
"VN30","2020-09-21","841.26","851.54","841.26","852.65","127374440.00"
"VN30","2020-10-12","874.53","874.90","871.58","882.84","143885260.00"
"VN30","2020-11-02","892.55","899.27","889.83","900.03","85228840.00"
"VN30","2020-11-23","950.89","960.03","946.14","961.35","178269652.00"
"VN30","2021-08-05","1469.13","1486.46","1465.10","1488.79","202298400.00"
"VN30","2023-03-07","1025.78","1027.16","1024.02","1037.97","144462100.00"
"VN30","2023-03-08","1017.35","1040.59","1017.35","1041.06","141321700.00"
"VN30","2020-12-14","1008.65","1024.28","1008.65","1024.28","185717164.00"
"VN30","2021-08-09","1472.78","1497.83","1467.32","1499.90","219198600.00"
"VN30","2023-04-10","1082.62","1077.41","1073.79","1087.60","192683500.00"
"VN30","2021-01-06","1104.30","1113.72","1104.30","1125.63","248770625.00"
"VN30","2021-01-27","1125.09","1083.63","1073.74","1125.25","250746700.00"
"VN30","2021-02-08","1135.50","1092.59","1077.40","1136.38","235037200.00"
"VN30","2021-03-18","1193.45","1211.54","1193.45","1211.54","171174400.00"
